,Constant,female,male,len,dia,hei,w_wei,s_wei,v_wei,sh_wei
3209,1.0,0.0,0.0,0.385,0.28,0.125,0.244,0.102,0.038,0.085
3210,1.0,1.0,0.0,0.56,0.44,0.155,0.9705,0.4315,0.263,0.255
3211,1.0,0.0,0.0,0.4,0.315,0.1,0.3225,0.14300000000000002,0.0735,0.091
3213,1.0,0.0,0.0,0.485,0.375,0.13,0.6025,0.2935,0.1285,0.16
3215,1.0,0.0,1.0,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265
3216,1.0,1.0,0.0,0.55,0.425,0.145,0.797,0.297,0.15,0.265
3218,1.0,0.0,0.0,0.37,0.275,0.1,0.2815,0.1505,0.0505,0.068
3220,1.0,0.0,0.0,0.37,0.28,0.085,0.198,0.0805,0.0455,0.058
3221,1.0,1.0,0.0,0.6,0.475,0.155,1.0590000000000002,0.441,0.19,0.39
3225,1.0,1.0,0.0,0.6,0.5,0.16,1.122,0.5095,0.256,0.309
3226,1.0,1.0,0.0,0.585,0.46,0.17,0.9325,0.365,0.271,0.29
3230,1.0,0.0,0.0,0.16,0.11,0.025,0.018000000000000002,0.0065,0.0055,0.005
3231,1.0,1.0,0.0,0.61,0.495,0.185,1.153,0.536,0.2905,0.245
3239,1.0,1.0,0.0,0.37,0.275,0.1,0.2225,0.093,0.026,0.08
3241,1.0,0.0,0.0,0.32,0.24,0.085,0.131,0.0615,0.0265,0.038
3243,1.0,1.0,0.0,0.65,0.5,0.19,1.464,0.6415,0.339,0.4245
3244,1.0,1.0,0.0,0.37,0.295,0.1,0.2685,0.1165,0.056,0.0835
3246,1.0,1.0,0.0,0.595,0.475,0.165,1.148,0.444,0.214,0.37
3248,1.0,0.0,1.0,0.175,0.125,0.04,0.024,0.0095,0.006,0.005
3250,1.0,0.0,1.0,0.59,0.465,0.14,1.046,0.4695,0.263,0.263
3251,1.0,0.0,1.0,0.56,0.425,0.135,0.8490000000000001,0.3265,0.221,0.2645
3253,1.0,0.0,0.0,0.45,0.36,0.13,0.478,0.191,0.127,0.13699999999999998
3263,1.0,0.0,1.0,0.595,0.465,0.125,0.799,0.3245,0.2,0.23
3264,1.0,0.0,0.0,0.485,0.365,0.105,0.5205,0.195,0.123,0.182
3268,1.0,0.0,0.0,0.515,0.38,0.12,0.625,0.3265,0.1295,0.16
3272,1.0,1.0,0.0,0.62,0.51,0.175,1.2705,0.5415,0.32299999999999995,0.3225
3275,1.0,0.0,1.0,0.485,0.37,0.155,0.968,0.419,0.2455,0.2365
3276,1.0,0.0,0.0,0.36,0.27,0.09,0.2075,0.098,0.039,0.062
3278,1.0,1.0,0.0,0.455,0.355,0.12,0.4495,0.177,0.104,0.15
3280,1.0,0.0,1.0,0.59,0.435,0.165,0.9765,0.4525,0.2395,0.235
3281,1.0,0.0,0.0,0.32,0.235,0.065,0.1385,0.058,0.0225,0.05
3282,1.0,0.0,0.0,0.385,0.285,0.09,0.248,0.0935,0.066,0.07
3283,1.0,0.0,1.0,0.655,0.49,0.175,1.3585,0.6395,0.294,0.365
3290,1.0,0.0,1.0,0.49,0.465,0.125,0.5225,0.235,0.13,0.141
3291,1.0,1.0,0.0,0.615,0.49,0.19,1.1345,0.4695,0.257,0.348
3293,1.0,1.0,0.0,0.605,0.475,0.175,1.0759999999999998,0.463,0.2195,0.335
3301,1.0,0.0,0.0,0.585,0.45,0.15,0.8915,0.3975,0.2035,0.253
3302,1.0,0.0,1.0,0.63,0.5,0.175,1.2645,0.5635,0.3065,0.3425
3303,1.0,1.0,0.0,0.645,0.535,0.19,1.2395,0.468,0.2385,0.424
3305,1.0,0.0,1.0,0.38,0.27,0.095,0.219,0.0835,0.0515,0.07
3307,1.0,1.0,0.0,0.575,0.46,0.16,1.103,0.5379999999999999,0.221,0.249
3310,1.0,0.0,0.0,0.17,0.105,0.035,0.034,0.012,0.0085,0.005
3313,1.0,0.0,0.0,0.24,0.175,0.065,0.0665,0.031,0.0135,0.017
3317,1.0,1.0,0.0,0.69,0.54,0.155,1.454,0.624,0.3105,0.39
3320,1.0,0.0,0.0,0.34,0.26,0.09,0.179,0.076,0.0525,0.055
3322,1.0,1.0,0.0,0.6,0.5,0.17,1.13,0.4405,0.267,0.335
3325,1.0,0.0,1.0,0.5,0.375,0.145,0.6215,0.274,0.166,0.1485
3326,1.0,0.0,1.0,0.575,0.435,0.13,1.0105,0.368,0.222,0.32
3329,1.0,1.0,0.0,0.61,0.495,0.16,1.089,0.469,0.198,0.384
3330,1.0,0.0,0.0,0.41,0.305,0.1,0.2645,0.1,0.0655,0.085
3331,1.0,1.0,0.0,0.635,0.5,0.19,1.29,0.593,0.3045,0.35200000000000004
3332,1.0,0.0,0.0,0.545,0.435,0.135,0.7715,0.3720000000000001,0.14800000000000002,0.227
3334,1.0,0.0,0.0,0.38,0.275,0.095,0.2425,0.106,0.0485,0.21
3335,1.0,0.0,0.0,0.45,0.33,0.115,0.365,0.14,0.0825,0.1245
3339,1.0,0.0,1.0,0.54,0.41,0.13,0.56,0.2375,0.1065,0.175
3340,1.0,0.0,0.0,0.38,0.285,0.09,0.2305,0.1005,0.039,0.0775
3345,1.0,1.0,0.0,0.625,0.48,0.2,1.3235,0.6075,0.3055,0.355
3347,1.0,1.0,0.0,0.64,0.5,0.18,1.4995,0.593,0.314,0.431
3352,1.0,0.0,0.0,0.425,0.34,0.1,0.3515,0.1625,0.08199999999999999,0.094
3354,1.0,1.0,0.0,0.475,0.38,0.145,0.57,0.16699999999999998,0.118,0.187
3355,1.0,1.0,0.0,0.64,0.505,0.175,1.3185,0.6185,0.302,0.3315
3356,1.0,0.0,0.0,0.46,0.37,0.11,0.3965,0.1485,0.0855,0.1455
3358,1.0,0.0,0.0,0.42,0.32,0.11,0.3625,0.174,0.0635,0.105
3361,1.0,0.0,0.0,0.56,0.425,0.145,0.688,0.3095,0.1305,0.2165
3362,1.0,0.0,1.0,0.61,0.47,0.155,1.0325,0.4970000000000001,0.2175,0.2785
3367,1.0,0.0,1.0,0.57,0.45,0.155,1.1935,0.513,0.21,0.343
3371,1.0,1.0,0.0,0.66,0.535,0.205,1.4415,0.5925,0.2775,0.49
3374,1.0,0.0,1.0,0.61,0.5,0.24,1.642,0.532,0.3345,0.69
3375,1.0,1.0,0.0,0.59,0.485,0.205,1.2315,0.4525,0.238,0.42
3376,1.0,0.0,1.0,0.6,0.46,0.15,1.247,0.5335,0.2735,0.29
3379,1.0,0.0,1.0,0.28,0.205,0.1,0.1165,0.0545,0.0285,0.03
3382,1.0,1.0,0.0,0.575,0.425,0.15,0.8765,0.455,0.18,0.228
3383,1.0,0.0,0.0,0.275,0.195,0.07,0.0875,0.0345,0.022,0.0255
3384,1.0,1.0,0.0,0.65,0.505,0.175,1.2075,0.5105,0.262,0.39
3385,1.0,0.0,1.0,0.515,0.35,0.155,0.9225,0.4185,0.198,0.273
3386,1.0,1.0,0.0,0.625,0.485,0.16,1.254,0.591,0.259,0.3485
3388,1.0,1.0,0.0,0.645,0.515,0.175,1.546,0.7035,0.365,0.415
3389,1.0,0.0,1.0,0.67,0.525,0.17,1.4005,0.715,0.3025,0.387
3390,1.0,0.0,1.0,0.595,0.465,0.15,0.919,0.4335,0.1765,0.262
3393,1.0,0.0,0.0,0.425,0.33,0.115,0.3265,0.1315,0.077,0.103
3395,1.0,0.0,1.0,0.605,0.475,0.145,0.884,0.3835,0.1905,0.27
3396,1.0,0.0,0.0,0.23,0.165,0.06,0.0515,0.019,0.0145,0.036000000000000004
3398,1.0,1.0,0.0,0.59,0.475,0.155,0.9715,0.371,0.235,0.28
3399,1.0,0.0,0.0,0.51,0.4,0.125,0.5935,0.239,0.13,0.204
3400,1.0,0.0,0.0,0.38,0.3,0.1,0.28600000000000003,0.1305,0.056,0.09
3401,1.0,0.0,1.0,0.555,0.44,0.14,0.8705,0.407,0.156,0.255
3404,1.0,0.0,0.0,0.525,0.4,0.14,0.6055,0.2605,0.108,0.21
3405,1.0,0.0,0.0,0.495,0.37,0.125,0.4715,0.2075,0.091,0.15
3406,1.0,0.0,0.0,0.465,0.355,0.12,0.5805,0.255,0.0915,0.184
3410,1.0,0.0,1.0,0.57,0.44,0.145,0.8815,0.3605,0.1955,0.2735
3412,1.0,0.0,1.0,0.72,0.565,0.2,1.787,0.718,0.385,0.529
3413,1.0,1.0,0.0,0.675,0.565,0.195,1.8375,0.7645,0.3615,0.5529999999999999
3415,1.0,1.0,0.0,0.55,0.415,0.135,0.7635,0.318,0.21,0.2
3420,1.0,0.0,0.0,0.42,0.315,0.1,0.3435,0.157,0.0795,0.09
3423,1.0,0.0,1.0,0.62,0.46,0.17,1.127,0.535,0.2635,0.29600000000000004
3429,1.0,1.0,0.0,0.595,0.465,0.145,0.7955,0.3425,0.1795,0.2425
3432,1.0,0.0,0.0,0.43,0.33,0.1,0.449,0.254,0.0825,0.097
3433,1.0,0.0,1.0,0.645,0.495,0.15,1.2095,0.603,0.2225,0.339
3434,1.0,1.0,0.0,0.615,0.485,0.16,1.1575,0.5005,0.2495,0.315
3435,1.0,0.0,0.0,0.495,0.385,0.125,0.585,0.2755,0.1235,0.165
3438,1.0,0.0,0.0,0.47,0.38,0.125,0.4845,0.211,0.1075,0.142
3440,1.0,1.0,0.0,0.555,0.445,0.175,1.1465,0.551,0.244,0.2785
3445,1.0,1.0,0.0,0.57,0.465,0.16,0.8935,0.3145,0.2575,0.263
3447,1.0,0.0,0.0,0.435,0.33,0.11,0.38,0.1515,0.0945,0.11
3452,1.0,1.0,0.0,0.63,0.5,0.18,1.1965,0.514,0.2325,0.3995
3456,1.0,0.0,1.0,0.665,0.525,0.16,1.3630000000000002,0.629,0.279,0.34
3457,1.0,1.0,0.0,0.58,0.46,0.185,1.017,0.3515,0.2,0.32
3459,1.0,0.0,0.0,0.53,0.4,0.125,0.617,0.279,0.127,0.19
3461,1.0,0.0,1.0,0.61,0.475,0.17,1.0265,0.435,0.2335,0.3035
3462,1.0,1.0,0.0,0.655,0.51,0.175,1.415,0.5885,0.3725,0.364
3463,1.0,1.0,0.0,0.63,0.495,0.145,1.147,0.5455,0.266,0.2885
3467,1.0,1.0,0.0,0.62,0.495,0.17,1.062,0.3720000000000001,0.213,0.34
3471,1.0,0.0,0.0,0.585,0.46,0.145,0.8465,0.339,0.16699999999999998,0.295
3475,1.0,0.0,1.0,0.26,0.19,0.075,0.0945,0.0445,0.02,0.03
3478,1.0,0.0,1.0,0.48,0.365,0.12,0.6015,0.312,0.117,0.14
3480,1.0,1.0,0.0,0.545,0.43,0.165,0.802,0.2935,0.183,0.28
3481,1.0,0.0,0.0,0.585,0.42,0.145,0.6735,0.2895,0.1345,0.22
3483,1.0,0.0,1.0,0.7,0.565,0.18,1.751,0.895,0.3355,0.446
3485,1.0,1.0,0.0,0.55,0.47,0.15,0.9205,0.381,0.2435,0.2675
3486,1.0,1.0,0.0,0.6,0.5,0.155,1.332,0.6235,0.2835,0.35
3487,1.0,0.0,1.0,0.525,0.4,0.14,0.7205,0.3685,0.145,0.1735
3488,1.0,0.0,1.0,0.42,0.345,0.105,0.43,0.175,0.096,0.13
3489,1.0,0.0,0.0,0.455,0.345,0.105,0.4005,0.16399999999999998,0.0755,0.126
3491,1.0,0.0,1.0,0.72,0.57,0.2,1.8275,0.919,0.366,0.485
3493,1.0,1.0,0.0,0.49,0.38,0.155,0.578,0.2395,0.1255,0.18
3495,1.0,1.0,0.0,0.465,0.35,0.115,0.421,0.1565,0.091,0.1345
3497,1.0,0.0,0.0,0.435,0.33,0.11,0.413,0.2055,0.096,0.096
3500,1.0,0.0,0.0,0.32,0.225,0.085,0.1415,0.0675,0.0295,0.0405
3503,1.0,0.0,0.0,0.31,0.235,0.09,0.127,0.048,0.031,0.04
3504,1.0,1.0,0.0,0.67,0.505,0.205,1.3645,0.6075,0.3025,0.353
3506,1.0,1.0,0.0,0.445,0.335,0.11,0.4355,0.2025,0.1095,0.1195
3508,1.0,0.0,1.0,0.465,0.375,0.11,0.5,0.21,0.113,0.1505
3510,1.0,0.0,1.0,0.475,0.36,0.14,0.5135,0.241,0.1045,0.155
3511,1.0,0.0,0.0,0.615,0.475,0.13,0.8425,0.353,0.1915,0.251
3512,1.0,1.0,0.0,0.415,0.305,0.13,0.32,0.1305,0.0755,0.105
3513,1.0,0.0,0.0,0.495,0.38,0.135,0.5095,0.2065,0.1165,0.165
3516,1.0,0.0,0.0,0.605,0.49,0.165,1.071,0.482,0.1935,0.35200000000000004
3518,1.0,0.0,0.0,0.315,0.23,0.0,0.134,0.0575,0.0285,0.3505
3521,1.0,0.0,1.0,0.515,0.39,0.155,0.7125,0.3695,0.13699999999999998,0.155
3524,1.0,0.0,1.0,0.695,0.54,0.195,1.6909999999999998,0.768,0.363,0.4755
3525,1.0,0.0,1.0,0.635,0.475,0.17,1.1935,0.5205,0.2695,0.3665
3527,1.0,1.0,0.0,0.585,0.475,0.185,0.9585,0.4145,0.1615,0.33
3528,1.0,0.0,0.0,0.255,0.185,0.065,0.07400000000000001,0.0305,0.0165,0.02
3529,1.0,1.0,0.0,0.29,0.225,0.075,0.14,0.0515,0.0235,0.04
3531,1.0,0.0,0.0,0.66,0.525,0.215,1.786,0.6725,0.3615,0.4065
3532,1.0,0.0,0.0,0.37,0.29,0.095,0.249,0.1045,0.058,0.067
3533,1.0,0.0,0.0,0.435,0.375,0.11,0.4155,0.17,0.076,0.145
3535,1.0,1.0,0.0,0.4,0.305,0.16,0.368,0.173,0.0705,0.105
3536,1.0,1.0,0.0,0.67,0.505,0.175,1.0145,0.4375,0.271,0.3745
3538,1.0,0.0,1.0,0.72,0.575,0.23,2.2695,0.8835,0.3985,0.665
3539,1.0,1.0,0.0,0.53,0.455,0.165,0.9805,0.3155,0.2815,0.2965
3541,1.0,0.0,0.0,0.24,0.18,0.055,0.0555,0.0235,0.013,0.018000000000000002
3543,1.0,1.0,0.0,0.74,0.6,0.195,1.974,0.598,0.4085,0.71
3544,1.0,0.0,0.0,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005
3546,1.0,0.0,1.0,0.405,0.305,0.12,0.3185,0.1235,0.0905,0.095
3547,1.0,0.0,1.0,0.6,0.495,0.185,1.1145,0.5055,0.2635,0.3670000000000001
3548,1.0,1.0,0.0,0.705,0.53,0.17,1.564,0.612,0.394,0.44
3549,1.0,0.0,0.0,0.47,0.375,0.125,0.5225,0.2265,0.104,0.162
3551,1.0,0.0,0.0,0.28,0.2,0.075,0.1225,0.0545,0.0115,0.035
3553,1.0,1.0,0.0,0.605,0.485,0.16,1.2009999999999998,0.417,0.2875,0.38
3555,1.0,1.0,0.0,0.62,0.5,0.175,1.107,0.4895,0.24,0.343
3556,1.0,1.0,0.0,0.57,0.455,0.15,1.107,0.54,0.255,0.27
3557,1.0,1.0,0.0,0.625,0.52,0.18,1.354,0.4845,0.35100000000000003,0.375
3559,1.0,1.0,0.0,0.545,0.41,0.115,0.6765,0.29,0.158,0.22
3560,1.0,1.0,0.0,0.6,0.48,0.17,1.056,0.4575,0.2435,0.3135
3561,1.0,0.0,1.0,0.625,0.505,0.175,1.131,0.5425,0.2265,0.32299999999999995
3563,1.0,1.0,0.0,0.425,0.33,0.115,0.406,0.1635,0.081,0.1355
3564,1.0,0.0,1.0,0.48,0.36,0.1,0.439,0.194,0.099,0.115
3566,1.0,0.0,1.0,0.515,0.41,0.14,0.7355,0.3065,0.13699999999999998,0.2
3570,1.0,1.0,0.0,0.635,0.52,0.165,1.3405,0.5065,0.29600000000000004,0.412
3572,1.0,0.0,0.0,0.225,0.165,0.055,0.059,0.027000000000000003,0.0125,0.015
3574,1.0,1.0,0.0,0.625,0.5,0.165,1.288,0.573,0.3035,0.315
3576,1.0,1.0,0.0,0.485,0.375,0.135,0.556,0.1925,0.1315,0.1685
3579,1.0,0.0,0.0,0.365,0.27,0.105,0.2155,0.0915,0.0475,0.063
3583,1.0,0.0,1.0,0.595,0.455,0.15,1.044,0.518,0.2205,0.27
3587,1.0,1.0,0.0,0.6,0.46,0.145,0.9325,0.3985,0.2245,0.248
3589,1.0,0.0,0.0,0.355,0.28,0.11,0.2235,0.0815,0.0525,0.08
3590,1.0,0.0,1.0,0.46,0.36,0.125,0.547,0.2165,0.1105,0.19
3592,1.0,0.0,1.0,0.525,0.415,0.145,0.845,0.3525,0.1635,0.2875
3600,1.0,1.0,0.0,0.675,0.51,0.195,1.382,0.6045,0.3175,0.3965
3604,1.0,0.0,0.0,0.58,0.42,0.14,0.701,0.3285,0.102,0.2255
3605,1.0,0.0,1.0,0.255,0.18,0.065,0.079,0.034,0.014,0.025
3606,1.0,1.0,0.0,0.575,0.465,0.175,1.099,0.4735,0.202,0.35
3607,1.0,0.0,0.0,0.455,0.35,0.105,0.4445,0.213,0.107,0.1115
3610,1.0,0.0,0.0,0.47,0.35,0.125,0.4315,0.19,0.1165,0.1175
3618,1.0,0.0,0.0,0.36,0.27,0.085,0.2185,0.1065,0.038,0.062
3621,1.0,0.0,0.0,0.385,0.28,0.09,0.228,0.1025,0.042,0.0655
3625,1.0,1.0,0.0,0.73,0.58,0.19,1.7375,0.6785,0.4345,0.52
3630,1.0,0.0,1.0,0.445,0.35,0.12,0.4425,0.192,0.0955,0.135
3632,1.0,0.0,1.0,0.53,0.405,0.13,0.738,0.2845,0.17,0.193
3634,1.0,0.0,0.0,0.255,0.18,0.055,0.083,0.031,0.0215,0.02
3635,1.0,0.0,1.0,0.615,0.475,0.205,1.337,0.5995,0.2815,0.37
3636,1.0,1.0,0.0,0.695,0.55,0.155,1.8495,0.767,0.442,0.4175
3637,1.0,0.0,1.0,0.6,0.47,0.13,1.0105,0.423,0.219,0.298
3638,1.0,0.0,0.0,0.435,0.33,0.095,0.393,0.219,0.075,0.0885
3639,1.0,1.0,0.0,0.515,0.43,0.14,0.8340000000000001,0.3670000000000001,0.2,0.23
3640,1.0,0.0,0.0,0.5,0.375,0.125,0.5695,0.259,0.124,0.157
3641,1.0,0.0,0.0,0.52,0.395,0.145,0.77,0.424,0.142,0.1895
3644,1.0,1.0,0.0,0.575,0.435,0.155,0.8975,0.4115,0.2325,0.23
3645,1.0,1.0,0.0,0.725,0.56,0.21,2.141,0.65,0.398,1.005
3647,1.0,1.0,0.0,0.595,0.46,0.14,1.0045,0.4655,0.2095,0.2515
3648,1.0,0.0,0.0,0.445,0.35,0.13,0.4195,0.1695,0.0945,0.1195
3649,1.0,0.0,1.0,0.615,0.48,0.185,1.2205,0.4985,0.315,0.33
3651,1.0,0.0,0.0,0.345,0.27,0.11,0.2135,0.08199999999999999,0.0545,0.07
3653,1.0,0.0,1.0,0.48,0.375,0.115,0.6765,0.3205,0.1065,0.17
3654,1.0,0.0,0.0,0.365,0.255,0.08,0.1985,0.0785,0.0345,0.053
3655,1.0,1.0,0.0,0.62,0.5,0.17,1.148,0.5475,0.22,0.3315
3656,1.0,0.0,0.0,0.435,0.325,0.12,0.34600000000000003,0.159,0.084,0.095
3657,1.0,0.0,1.0,0.575,0.445,0.145,0.8759999999999999,0.3795,0.1615,0.27
3658,1.0,0.0,0.0,0.405,0.305,0.1,0.271,0.0965,0.061,0.091
3662,1.0,0.0,0.0,0.42,0.305,0.09,0.328,0.168,0.0615,0.08199999999999999
3663,1.0,0.0,1.0,0.645,0.53,0.195,1.39,0.6465,0.2945,0.3735
3665,1.0,0.0,1.0,0.585,0.465,0.155,0.9145,0.4555,0.1965,0.235
3668,1.0,0.0,0.0,0.415,0.305,0.12,0.336,0.165,0.076,0.0805
3670,1.0,0.0,0.0,0.215,0.15,0.055,0.041,0.015,0.009000000000000001,0.0125
3672,1.0,0.0,0.0,0.415,0.31,0.1,0.2805,0.114,0.0565,0.0975
3675,1.0,0.0,1.0,0.535,0.435,0.14,0.8740000000000001,0.3735,0.229,0.2195
3676,1.0,0.0,1.0,0.58,0.45,0.12,0.8685,0.418,0.1475,0.2605
3677,1.0,0.0,1.0,0.65,0.52,0.175,1.2655,0.615,0.2775,0.336
3678,1.0,1.0,0.0,0.69,0.55,0.18,1.659,0.8715,0.2655,0.4395
3680,1.0,0.0,1.0,0.63,0.465,0.15,1.027,0.537,0.188,0.17600000000000002
3683,1.0,1.0,0.0,0.675,0.555,0.205,1.925,0.713,0.358,0.4535
3684,1.0,1.0,0.0,0.535,0.405,0.145,0.6845,0.2725,0.171,0.205
3685,1.0,0.0,1.0,0.475,0.37,0.125,0.537,0.222,0.1215,0.15
3686,1.0,0.0,1.0,0.76,0.605,0.215,2.173,0.8009999999999999,0.4915,0.6459999999999999
3687,1.0,0.0,1.0,0.545,0.45,0.15,0.7805,0.3795,0.1625,0.21600000000000005
3688,1.0,0.0,0.0,0.4,0.32,0.095,0.348,0.194,0.053,0.087
3692,1.0,0.0,1.0,0.57,0.435,0.125,0.8965,0.383,0.1835,0.275
3693,1.0,0.0,0.0,0.485,0.415,0.14,0.5705,0.25,0.134,0.185
3698,1.0,0.0,1.0,0.5,0.39,0.135,0.7815,0.361,0.1575,0.2385
3702,1.0,0.0,1.0,0.63,0.51,0.17,1.1885,0.4915,0.3065,0.348
3707,1.0,1.0,0.0,0.73,0.56,0.19,1.9425,0.799,0.5195,0.5655
3708,1.0,0.0,1.0,0.625,0.47,0.15,1.124,0.556,0.2315,0.287
3710,1.0,0.0,1.0,0.64,0.585,0.195,1.6469999999999998,0.7225,0.331,0.471
3711,1.0,0.0,0.0,0.435,0.335,0.1,0.3295,0.129,0.07,0.11
3712,1.0,0.0,1.0,0.385,0.275,0.115,0.2685,0.0975,0.0825,0.085
3714,1.0,0.0,0.0,0.58,0.435,0.15,0.8915,0.363,0.1925,0.2515
3717,1.0,1.0,0.0,0.275,0.195,0.07,0.08,0.031,0.0215,0.025
3719,1.0,1.0,0.0,0.44,0.33,0.115,0.4005,0.14300000000000002,0.113,0.12
3720,1.0,0.0,0.0,0.405,0.3,0.11,0.32,0.172,0.044,0.093
3723,1.0,0.0,1.0,0.57,0.42,0.14,0.8745,0.416,0.165,0.25
3727,1.0,0.0,0.0,0.465,0.345,0.105,0.4015,0.242,0.0345,0.109
3732,1.0,0.0,1.0,0.59,0.44,0.15,0.8725,0.387,0.215,0.245
3733,1.0,0.0,1.0,0.615,0.495,0.155,1.2865,0.435,0.293,0.3245
3735,1.0,1.0,0.0,0.565,0.45,0.145,0.8495,0.4215,0.1685,0.225
3736,1.0,0.0,0.0,0.47,0.355,0.145,0.4485,0.156,0.102,0.123
3738,1.0,0.0,1.0,0.65,0.525,0.185,1.3455,0.586,0.278,0.3865
3740,1.0,0.0,0.0,0.36,0.28,0.08,0.1755,0.081,0.0505,0.07
3742,1.0,0.0,1.0,0.47,0.39,0.15,0.6355,0.2185,0.0885,0.255
3743,1.0,0.0,1.0,0.5,0.37,0.15,1.0615,0.494,0.223,0.29600000000000004
3744,1.0,0.0,1.0,0.615,0.51,0.15,1.296,0.545,0.3315,0.32
3745,1.0,0.0,1.0,0.685,0.51,0.18,1.4545,0.6315,0.3105,0.3725
3748,1.0,0.0,1.0,0.575,0.46,0.165,0.9155,0.4005,0.2465,0.2385
3749,1.0,0.0,1.0,0.555,0.405,0.19,1.406,0.6115,0.342,0.389
3750,1.0,0.0,0.0,0.515,0.42,0.15,0.6725,0.2555,0.1335,0.235
3751,1.0,0.0,1.0,0.56,0.45,0.145,0.894,0.3885,0.2095,0.264
3752,1.0,1.0,0.0,0.635,0.515,0.19,1.3715,0.5065,0.305,0.45
3753,1.0,0.0,0.0,0.545,0.405,0.135,0.5945,0.27,0.1185,0.185
3758,1.0,1.0,0.0,0.505,0.475,0.16,1.1155,0.509,0.239,0.3065
