Constant,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol
1.0,0.6799999999999999,0.18,0.32,0.07200000000000001,4.7,0.17,0.109,9.9498,0.34199999999999997,0.44,0.10400000000000001
1.0,0.75,0.23,0.32,0.092,3.8,0.54,0.191,9.966000000000001,0.304,0.56,0.09699999999999999
1.0,0.61,0.22,0.49,0.015,5.1,0.18,0.087,9.928,0.32999999999999996,0.46,0.096
1.0,0.48,0.225,0.38,0.012,7.400000000000001,0.47,0.13,9.9132,0.331,0.4,0.10300000000000001
1.0,0.63,0.25,0.22,0.033,4.8,0.41,0.161,9.9256,0.316,0.5,0.105
1.0,0.64,0.21,0.34,0.1605,4.0,0.56,0.142,9.9678,0.311,0.38,0.106
1.0,0.63,0.37,0.37,0.015,2.4,0.12,0.076,9.887599999999999,0.294,0.39,0.12300000000000001
1.0,0.9199999999999999,0.28,0.46,0.032,5.800000000000001,0.39,0.133,9.96,0.314,0.58,0.095
1.0,0.51,0.3,0.3,0.023,4.8,0.4,0.15,9.8944,0.329,0.46,0.122
1.0,0.8300000000000001,0.28,0.45,0.078,5.8999999999999995,0.32,0.139,9.972,0.333,0.77,0.11199999999999999
1.0,0.71,0.26,0.49,0.022000000000000002,3.2,0.31,0.113,9.902999999999999,0.337,0.42,0.129
1.0,0.6799999999999999,0.25,0.31,0.133,5.0,0.69,0.202,9.972,0.322,0.48,0.09699999999999999
1.0,0.6799999999999999,0.21,0.42,0.012,4.5,0.24,0.126,9.9234,0.309,0.87,0.109
1.0,0.63,0.36,0.5,0.083,5.3,0.51,0.202,9.955,0.32,0.51,0.096
1.0,0.61,0.27,0.32,0.062,4.8,0.47,0.161,9.9281,0.322,0.6,0.11
1.0,0.6799999999999999,0.3,0.29,0.062,2.5,0.29,0.095,9.9071,0.303,0.32,0.129
1.0,0.76,0.27,0.52,0.032,4.3,0.28,0.152,9.9129,0.302,0.53,0.114
1.0,0.65,0.33,0.3,0.038,3.6000000000000005,0.34,0.088,9.902800000000001,0.325,0.63,0.125
1.0,0.63,0.28,0.34,0.081,3.8,0.44,0.129,9.924800000000001,0.32599999999999996,0.29,0.121
1.0,0.58,0.13,0.26,0.051,3.9,0.19,0.103,9.9478,0.33599999999999997,0.47,0.09300000000000001
1.0,0.67,0.23,0.33,0.081,4.8,0.45,0.176,9.9472,0.311,0.52,0.10099999999999999
1.0,0.78,0.965,0.6,0.6579999999999999,7.400000000000001,0.08,0.16,10.389800000000001,0.339,0.69,0.11699999999999999
1.0,0.6599999999999999,0.22,0.58,0.011000000000000001,13.3,0.52,0.136,9.932,0.31,0.3,0.091
1.0,0.72,0.19,0.31,0.063,3.4000000000000004,0.17,0.103,9.9305,0.315,0.52,0.114
1.0,0.6799999999999999,0.18,0.46,0.013999999999999999,6.4,0.37,0.16,9.924,0.337,0.45,0.111
1.0,0.5700000000000001,0.28,0.28,0.022000000000000002,1.9,0.15,0.065,9.902,0.306,0.52,0.11199999999999999
1.0,0.77,0.31,0.23,0.02,6.9,0.29,0.134,9.9382,0.311,0.62,0.098
1.0,0.8300000000000001,0.27,0.39,0.024,5.800000000000001,0.16,0.107,9.955,0.32799999999999996,0.59,0.10300000000000001
1.0,0.64,0.29,0.18,0.15,4.0,0.21,0.116,9.973600000000001,0.314,0.5,0.092
1.0,0.64,0.29,0.21,0.0965,4.1000000000000005,0.36,0.119,9.9334,0.29900000000000004,0.34,0.10933333333299998
1.0,0.8400000000000001,0.2,0.38,0.11800000000000001,5.5,0.51,0.17,10.004,0.33399999999999996,0.82,0.08900000000000001
1.0,0.63,0.26,0.49,0.015,5.2,0.34,0.134,9.924,0.29900000000000004,0.61,0.098
1.0,0.85,0.22,0.34,0.006999999999999999,4.0,0.05,0.025,9.918,0.304,0.37,0.105
1.0,0.8,0.2,0.4,0.052000000000000005,5.5,0.41,0.167,9.953,0.318,0.4,0.106
1.0,0.58,0.22,0.29,0.009000000000000001,3.4000000000000004,0.34,0.089,9.8936,0.314,0.36,0.111
1.0,0.72,0.08,0.49,0.013000000000000001,5.0,0.18,0.148,9.945,0.346,0.44,0.102
1.0,0.71,0.23,0.28,0.019,4.6,0.33,0.103,9.8997,0.312,0.31,0.12
1.0,0.61,0.38,0.47,0.013999999999999999,5.1,0.59,0.21,9.930900000000001,0.324,0.5,0.096
1.0,0.65,0.26,0.32,0.0665,5.8999999999999995,0.34,0.104,9.9254,0.318,0.42,0.111
1.0,0.73,0.26,0.3,0.09300000000000001,5.0,0.35,0.154,9.9581,0.321,0.5,0.10400000000000001
1.0,0.8300000000000001,0.23,0.43,0.032,3.5000000000000004,0.14,0.101,9.928,0.315,0.36,0.115
1.0,0.6599999999999999,0.25,0.24,0.017,4.8,0.26,0.124,9.942,0.337,0.6,0.10099999999999999
1.0,0.6900000000000001,0.24,0.39,0.013000000000000001,6.3,0.18,0.136,9.928,0.331,0.48,0.10400000000000001
1.0,0.64,0.14,0.28,0.079,5.7,0.21,0.082,9.942499999999999,0.32599999999999996,0.36,0.1
1.0,0.6900000000000001,0.4,0.56,0.11199999999999999,4.3,0.4,0.142,9.975000000000001,0.314,0.46,0.087
1.0,0.67,0.41,0.01,0.027999999999999997,4.8,0.39,0.137,9.942,0.324,0.35,0.095
1.0,0.72,0.25,0.32,0.015,4.7,0.27,0.132,9.933,0.32599999999999996,0.44,0.105
1.0,0.6799999999999999,0.25,0.24,0.016,4.5,0.39,0.164,9.9402,0.353,0.58,0.10800000000000001
1.0,0.76,0.26,0.47,0.016,6.800000000000001,0.05,0.055,9.943999999999999,0.31,0.45,0.096
1.0,0.5900000000000001,0.29,0.32,0.013999999999999999,2.1999999999999997,0.17,0.047,9.899000000000001,0.335,0.35,0.115
1.0,0.76,0.345,0.26,0.019,4.3,0.15,0.134,9.936,0.308,0.38,0.095
1.0,0.76,0.27,0.33,0.02,5.8999999999999995,0.19,0.175,9.943999999999999,0.322,0.56,0.099
1.0,0.72,0.3,0.26,0.015,4.1000000000000005,0.46,0.178,9.9154,0.319,0.56,0.113
1.0,0.64,0.24,0.26,0.08199999999999999,5.4,0.47,0.182,9.953800000000001,0.312,0.5,0.095
1.0,0.67,0.19,0.39,0.01,3.2,0.14,0.071,9.8912,0.331,0.38,0.13
1.0,0.6900000000000001,0.3,0.21,0.157,5.6000000000000005,0.49,0.159,9.9827,0.311,0.48,0.09
1.0,0.71,0.29,0.3,0.16,3.6000000000000005,0.58,0.201,9.9954,0.32999999999999996,0.67,0.09
1.0,0.73,0.31,0.69,0.102,4.1000000000000005,0.58,0.16,9.977,0.306,0.45,0.086
1.0,0.71,0.26,0.32,0.1445,7.400000000000001,0.29,0.107,9.98,0.296,0.42,0.092
1.0,0.74,0.3,0.3,0.052000000000000005,5.3,0.45,0.163,9.940999999999999,0.312,0.45,0.10300000000000001
1.0,0.65,0.21,0.4,0.073,4.1000000000000005,0.49,0.115,9.9268,0.321,0.43,0.11
1.0,0.6799999999999999,0.22,0.35,0.175,3.9,0.38,0.153,9.994,0.324,0.42,0.09
1.0,0.74,0.16,0.27,0.155,5.0,0.25,0.135,9.984,0.29,0.43,0.087
1.0,0.75,0.23,0.36,0.07,3.6000000000000005,0.43,0.161,9.938,0.304,0.32,0.11
1.0,0.6,0.2,0.26,0.068,4.9,0.22,0.093,9.928,0.315,0.42,0.11
1.0,0.77,0.29,0.48,0.023,4.9,0.36,0.178,9.931,0.317,0.64,0.106
1.0,0.5599999999999999,0.19,0.39,0.011000000000000001,4.3,0.17,0.067,9.918,0.323,0.53,0.10300000000000001
1.0,0.6900000000000001,0.22,0.32,0.057999999999999996,4.1000000000000005,0.2,0.119,9.929599999999999,0.317,0.55,0.11199999999999999
1.0,0.7,0.32,0.35,0.015,3.9,0.24,0.125,9.918,0.317,0.64,0.122
1.0,0.61,0.2,0.4,0.019,2.8000000000000003,0.32,0.138,9.914,0.32599999999999996,0.72,0.11699999999999999
1.0,0.8400000000000001,0.36,0.36,0.111,3.2,0.21,0.132,9.9313,0.29500000000000004,0.39,0.13
1.0,0.73,0.23,0.24,0.009000000000000001,3.1,0.29,0.086,9.8926,0.29,0.38,0.122
1.0,0.8,0.24,0.3,0.1745,5.6000000000000005,0.43,0.184,9.997,0.305,0.5,0.092
1.0,0.77,0.24,0.29,0.153,4.3999999999999995,0.39,0.194,9.982,0.306,0.47,0.096
1.0,0.6900000000000001,0.25,0.35,0.013000000000000001,3.9,0.29,0.191,9.908,0.313,0.52,0.11
1.0,0.6599999999999999,0.22,0.53,0.151,5.2,0.22,0.136,9.986,0.294,0.35,0.094
1.0,0.64,0.34,0.2,0.149,6.0,0.37,0.162,9.983,0.313,0.45,0.09
1.0,0.8099999999999999,0.28,0.39,0.019,2.9000000000000004,0.18,0.079,9.923,0.323,0.52,0.11800000000000001
1.0,0.6900000000000001,0.17,0.25,0.016,4.7,0.34,0.132,9.914,0.316,0.48,0.114
1.0,0.67,0.11,0.34,0.08800000000000001,4.3,0.41,0.113,9.962,0.34199999999999997,0.4,0.09300000000000001
1.0,0.58,0.3,0.23,0.015,3.4000000000000004,0.37,0.121,9.8871,0.296,0.34,0.121
1.0,0.52,0.405,0.15,0.014499999999999999,3.8,0.1,0.044,9.9125,0.352,0.4,0.11599999999999999
1.0,0.6,0.14,0.37,0.012,3.2,0.63,0.148,9.9185,0.33199999999999996,0.44,0.11199999999999999
1.0,0.6900000000000001,0.33,0.31,0.077,4.0,0.29,0.135,9.922600000000001,0.311,0.57,0.12300000000000001
1.0,0.82,0.21,0.48,0.013999999999999999,4.1000000000000005,0.11,0.099,9.958,0.317,0.57,0.099
1.0,0.77,0.43,0.28,0.045,4.6,0.33,0.102,9.918,0.316,0.56,0.122
1.0,0.74,0.16,0.27,0.155,5.0,0.25,0.135,9.984,0.29,0.43,0.087
1.0,0.8,0.33,0.32,0.046,4.1000000000000005,0.31,0.18,9.9184,0.292,0.74,0.122
1.0,0.53,0.585,0.07,0.071,4.3999999999999995,0.34,0.145,9.945,0.33399999999999996,0.57,0.09699999999999999
1.0,0.7,0.2,0.37,0.02,3.0,0.26,0.136,9.932,0.32799999999999996,0.61,0.102
1.0,0.64,0.31,0.28,0.025,3.9,0.34,0.137,9.8946,0.322,0.38,0.127
1.0,0.5599999999999999,0.28,0.27,0.039,4.3,0.52,0.158,9.9202,0.335,0.44,0.107
1.0,0.67,0.14,0.51,0.043,2.8000000000000003,0.57,0.124,9.9176,0.29100000000000004,0.54,0.107
1.0,0.79,0.22,0.45,0.142,3.8,0.53,0.141,9.991999999999999,0.303,0.46,0.092
1.0,0.54,0.15,0.32,0.025,3.7000000000000006,0.1,0.051,9.8878,0.304,0.58,0.126
1.0,0.6599999999999999,0.35,0.34,0.049,3.2,0.09,0.125,9.9253,0.33199999999999996,0.81,0.12
1.0,0.75,0.23,0.68,0.11,4.7,0.37,0.133,9.978,0.29900000000000004,0.38,0.08800000000000001
1.0,0.6799999999999999,0.26,0.4,0.075,4.6,0.45,0.179,9.9583,0.32,0.49,0.09300000000000001
1.0,0.74,0.21,0.27,0.012,4.1000000000000005,0.27,0.099,9.927,0.319,0.33,0.098
1.0,0.63,0.27,0.29,0.122,4.3999999999999995,0.59,0.196,9.978200000000001,0.314,0.4,0.08800000000000001
1.0,0.67,0.28,0.34,0.08900000000000001,4.8,0.32,0.111,9.945500000000001,0.325,0.54,0.11
1.0,0.6599999999999999,0.16,0.29,0.018000000000000002,5.0,0.4,0.147,9.911999999999999,0.306,0.44,0.114
1.0,0.71,0.26,0.19,0.08199999999999999,5.1,0.53,0.187,9.96,0.316,0.52,0.09699999999999999
1.0,0.76,0.3,0.38,0.021,4.3,0.1,0.098,9.929599999999999,0.317,0.65,0.11
1.0,0.67,0.34,0.31,0.16399999999999998,5.1,0.2,0.146,9.9834,0.306,0.54,0.091
1.0,0.58,0.27,0.2,0.1495,4.3999999999999995,0.22,0.179,9.962,0.337,0.37,0.102
1.0,0.73,0.17,0.24,0.081,12.1,0.32,0.162,9.9508,0.317,0.38,0.10400000000000001
1.0,0.74,0.33,0.26,0.156,4.9,0.67,0.21,9.9907,0.306,0.68,0.095
1.0,0.8300000000000001,0.25,0.49,0.168,4.8,0.5,0.228,10.001,0.303,0.52,0.092
1.0,0.6,0.31,0.27,0.023,4.2,0.19,0.12,9.895199999999999,0.33199999999999996,0.41,0.127
1.0,0.62,0.39,0.24,0.048,3.7000000000000006,0.45,0.138,9.917399999999999,0.323,0.43,0.11199999999999999
1.0,0.67,0.46,0.27,0.052000000000000005,3.9,0.35,0.096,9.9129,0.316,0.44,0.124
1.0,0.71,0.24,0.41,0.17800000000000002,4.6,0.39,0.145,9.998000000000001,0.33199999999999996,0.39,0.087
1.0,0.62,0.35,0.03,0.012,6.4,0.29,0.12,9.934,0.322,0.54,0.091
1.0,0.82,0.68,0.3,0.021,4.7,0.17,0.138,9.95,0.322,0.71,0.10800000000000001
1.0,0.73,0.28,0.42,0.14400000000000002,4.0,0.49,0.173,9.994,0.32799999999999996,0.82,0.09
1.0,0.72,0.3,0.3,0.081,5.0,0.4,0.188,9.9652,0.315,0.49,0.091
1.0,0.6599999999999999,0.34,0.2,0.01,5.3,0.26,0.112,9.9336,0.33199999999999996,0.55,0.091
1.0,0.6799999999999999,0.27,0.22,0.081,3.4000000000000004,0.55,0.203,9.961,0.319,0.52,0.08900000000000001
1.0,0.76,0.48,0.28,0.10400000000000001,4.9,0.57,0.205,9.9748,0.324,0.45,0.09300000000000001
1.0,0.6799999999999999,0.19,0.34,0.019,4.0,0.41,0.108,9.9,0.325,0.45,0.129
1.0,0.6,0.24,0.28,0.0395,3.8,0.61,0.134,9.9146,0.32999999999999996,0.54,0.113
1.0,0.79,0.3,0.27,0.085,3.6000000000000005,0.2,0.112,9.939,0.296,0.46,0.11699999999999999
1.0,0.6599999999999999,0.24,0.33,0.10099999999999999,3.2,0.08,0.081,9.9626,0.319,0.51,0.098
1.0,0.75,0.3,0.71,0.013000000000000001,16.0,0.44,0.149,9.948,0.308,0.42,0.08900000000000001
1.0,0.6900000000000001,0.17,0.22,0.046,6.4,0.55,0.152,9.952,0.329,0.37,0.09300000000000001
1.0,0.9199999999999999,0.25,0.34,0.012,2.6,0.31,0.093,9.916,0.29300000000000004,0.37,0.113
1.0,0.6799999999999999,0.23,0.29,0.154,7.3,0.56,0.173,9.984,0.306,0.41,0.087
1.0,0.76,0.29,0.42,0.013000000000000001,3.5000000000000004,0.18,0.086,9.908,0.29900000000000004,0.39,0.113
1.0,0.78,0.21,0.39,0.018000000000000002,3.4000000000000004,0.62,0.18,9.91,0.309,0.75,0.126
1.0,0.63,0.41,0.16,0.009000000000000001,3.2,0.25,0.098,9.927399999999999,0.316,0.42,0.095
1.0,0.76,0.13,0.34,0.09300000000000001,6.2,0.4,0.126,9.966000000000001,0.321,0.39,0.096
1.0,0.61,0.15,0.29,0.062,4.6,0.39,0.151,9.947099999999999,0.36,0.44,0.106
1.0,0.5,0.455,0.18,0.019,3.6000000000000005,0.33,0.106,9.874600000000001,0.321,0.83,0.14
1.0,0.71,0.145,0.33,0.046,5.0,0.33,0.131,9.942,0.32799999999999996,0.4,0.096
1.0,0.63,0.32,0.26,0.12,4.9,0.63,0.17,9.961,0.314,0.55,0.099
1.0,0.75,0.17,0.34,0.013999999999999999,3.5000000000000004,0.13,0.102,9.918,0.305,0.74,0.11
1.0,0.5599999999999999,0.26,0.5,0.114,2.9000000000000004,0.25,0.093,9.9428,0.323,0.49,0.105
1.0,0.67,0.24,0.37,0.113,4.3,0.64,0.173,9.9632,0.308,0.53,0.099
1.0,0.6599999999999999,0.78,0.5,0.015,4.5,0.3,0.133,9.910400000000001,0.325,0.48,0.11699999999999999
1.0,0.74,0.44,0.2,0.115,4.9,0.44,0.157,9.98,0.327,0.44,0.09
1.0,0.65,0.17,0.33,0.013999999999999999,2.8000000000000003,0.14,0.099,9.928,0.323,0.55,0.10099999999999999
1.0,0.6599999999999999,0.4,0.3,0.053,3.8,0.2,0.125,9.9204,0.33599999999999997,0.73,0.126
1.0,0.64,0.46,0.22,0.147,4.7,0.51,0.183,9.98275,0.339,0.6,0.105
1.0,0.6900000000000001,0.19,0.31,0.1925,4.3,0.38,0.167,9.9954,0.29300000000000004,0.52,0.091
1.0,1.0,0.2,0.39,0.013999999999999999,5.0,0.19,0.152,9.94,0.3,0.42,0.10400000000000001
1.0,0.74,0.105,0.34,0.122,5.0,0.57,0.146,9.972999999999999,0.316,0.37,0.09
1.0,0.85,0.16,0.33,0.01,7.6,0.17,0.057,9.921,0.314,0.46,0.106
1.0,0.74,0.24,0.29,0.10099999999999999,5.0,0.21,0.105,9.962,0.313,0.35,0.095
1.0,0.65,0.35,0.36,0.008,3.4000000000000004,0.32,0.111,9.8942,0.311,0.5,0.121
1.0,0.74,0.23,0.38,0.086,5.2,0.41,0.15,9.9534,0.306,0.46,0.10300000000000001
1.0,0.65,0.28,0.33,0.157,5.3,0.51,0.19,9.978,0.322,0.51,0.09699999999999999
1.0,0.7,0.2,0.38,0.081,5.0,0.42,0.173,9.9585,0.32999999999999996,0.54,0.098
1.0,0.8099999999999999,0.31,0.24,0.016,3.2,0.1,0.067,9.924,0.308,0.47,0.105
1.0,0.71,0.34,0.86,0.013999999999999999,17.4,0.36,0.099,9.928799999999999,0.292,0.5,0.09300000000000001
1.0,0.7,0.24,0.26,0.017,4.1000000000000005,0.31,0.11,9.9142,0.32,0.53,0.11
1.0,0.63,0.34,0.27,0.025,2.4,0.4,0.152,9.9095,0.335,0.6,0.11900000000000001
1.0,0.6599999999999999,0.19,0.41,0.08900000000000001,4.6,0.51,0.169,9.953999999999999,0.314,0.57,0.098
1.0,0.79,0.44,0.26,0.044500000000000005,3.3000000000000003,0.23,0.1,9.9117,0.317,0.52,0.127
1.0,0.6599999999999999,0.16,0.25,0.098,4.9,0.595,0.137,9.95,0.316,0.38,0.1
1.0,0.72,0.17,0.28,0.17550000000000002,5.0,0.33,0.154,9.9971,0.294,0.43,0.09
1.0,0.6599999999999999,0.24,0.22,0.12300000000000001,5.1,0.35,0.146,9.9676,0.31,0.67,0.094
1.0,0.72,0.21,0.33,0.03,3.6000000000000005,0.35,0.132,9.928,0.325,0.4,0.11
1.0,0.73,0.24,0.34,0.075,4.8,0.29,0.152,9.962,0.31,0.54,0.09
1.0,0.7,0.24,0.35,0.015,5.2,0.51,0.128,9.940999999999999,0.341,0.59,0.10400000000000001
1.0,0.63,0.48,0.04,0.011000000000000001,4.6,0.3,0.099,9.928,0.324,0.36,0.096
1.0,0.74,0.64,0.47,0.14150000000000001,16.8,0.42,0.185,9.984,0.29,0.49,0.09300000000000001
1.0,0.64,0.22,0.38,0.091,4.3999999999999995,0.35,0.127,9.9326,0.29700000000000004,0.3,0.11
1.0,0.5900000000000001,0.24,0.26,0.12300000000000001,5.3,0.34,0.134,9.972,0.33399999999999996,0.45,0.095
1.0,0.8,0.22,0.32,0.10400000000000001,4.3,0.63,0.201,9.97,0.311,0.53,0.095
1.0,0.6599999999999999,0.25,0.33,0.085,4.2,0.29,0.141,9.9546,0.32799999999999996,0.6,0.10400000000000001
1.0,0.6799999999999999,0.22,0.37,0.017,3.6000000000000005,0.38,0.195,9.908,0.335,0.72,0.125
1.0,0.6799999999999999,0.26,0.43,0.1175,4.5,0.53,0.198,9.969,0.32599999999999996,0.55,0.095
1.0,0.6,0.36,0.32,0.011000000000000001,5.3,0.26,0.173,9.9414,0.33799999999999997,0.54,0.08800000000000001
1.0,0.77,0.46,0.18,0.033,5.4,0.18,0.143,9.9392,0.312,0.51,0.10800000000000001
1.0,0.6900000000000001,0.22,0.28,0.078,5.0,0.43,0.116,9.9326,0.322,0.6,0.115
1.0,0.73,0.19,0.27,0.016,2.7,0.35,0.136,9.924800000000001,0.33799999999999997,0.54,0.11
1.0,0.8400000000000001,0.17,0.31,0.067,3.8,0.29,0.132,9.945,0.31,0.32,0.106
1.0,0.64,0.42,0.46,0.084,5.0,0.58,0.18,9.9495,0.318,0.46,0.09699999999999999
1.0,0.63,0.2,0.37,0.11800000000000001,4.5,0.58,0.13,9.9519,0.32,0.35,0.10800000000000001
1.0,0.8300000000000001,0.18,0.37,0.012,4.9,0.06,0.094,9.937000000000001,0.318,0.52,0.10099999999999999
1.0,0.74,0.16,0.3,0.13699999999999998,5.6000000000000005,0.33,0.168,9.9825,0.29,0.44,0.087
1.0,0.62,0.37,0.22,0.083,2.5,0.36,0.216,9.963999999999999,0.333,0.6,0.096
1.0,0.5,0.35,0.25,0.078,3.1,0.24,0.116,9.9241,0.339,0.4,0.113
1.0,0.7,0.28,0.33,0.146,4.3,0.47,0.168,9.994,0.33399999999999996,0.67,0.08800000000000001
1.0,0.67,0.19,0.32,0.037000000000000005,4.1000000000000005,0.26,0.076,9.917300000000001,0.29,0.57,0.105
1.0,0.6599999999999999,0.26,0.29,0.013999999999999999,3.9,0.13,0.067,9.915000000000001,0.305,0.49,0.109
1.0,0.7,0.23,0.36,0.13,5.1,0.72,0.177,9.972,0.316,0.49,0.098
1.0,0.62,0.26,0.2,0.08,4.7,0.35,0.111,9.9445,0.311,0.42,0.10400000000000001
1.0,0.77,0.31,0.26,0.078,3.1,0.23,0.09,9.943999999999999,0.313,0.5,0.10400000000000001
1.0,0.6599999999999999,0.28,0.42,0.08199999999999999,4.3999999999999995,0.6,0.196,9.956199999999999,0.314,0.48,0.094
1.0,0.64,0.13,0.28,0.009000000000000001,4.5,0.32,0.087,9.9175,0.34700000000000003,0.52,0.11199999999999999
1.0,0.65,0.26,0.28,0.125,4.6,0.8,0.225,9.9685,0.318,0.41,0.1
1.0,0.6599999999999999,0.32,0.22,0.16699999999999998,4.6,0.38,0.133,9.979,0.322,0.67,0.10400000000000001
1.0,0.71,0.23,0.23,0.035,3.8,0.23,0.112,9.9157,0.305,0.37,0.11366666666700001
1.0,0.6599999999999999,0.19,0.33,0.018000000000000002,3.5000000000000004,0.42,0.148,9.919599999999999,0.315,0.36,0.102
1.0,0.8,0.24,0.36,0.015,4.7,0.17,0.129,9.948,0.32,0.54,0.1
1.0,0.58,0.42,0.3,0.022000000000000002,3.5000000000000004,0.26,0.129,9.89,0.33199999999999996,0.47,0.129
1.0,0.85,0.15,0.49,0.015,3.1,0.17,0.122,9.932,0.303,0.4,0.10300000000000001
1.0,0.79,0.2,0.49,0.016,5.3,0.15,0.144,9.93,0.316,0.47,0.105
1.0,0.86,0.23,0.46,0.01,5.4,0.09,0.072,9.940999999999999,0.29500000000000004,0.49,0.091
1.0,0.67,0.18,0.37,0.013000000000000001,2.7,0.42,0.125,9.8939,0.324,0.37,0.128
1.0,0.8300000000000001,0.14,0.45,0.015,3.9,0.18,0.098,9.9215,0.302,0.56,0.11
1.0,0.6900000000000001,0.56,0.26,0.109,6.0,0.55,0.193,9.969,0.321,0.44,0.094
1.0,0.67,0.16,0.36,0.02,4.5,0.24,0.131,9.9284,0.32999999999999996,0.59,0.105
1.0,0.65,0.24,0.32,0.076,3.8,0.48,0.203,9.958,0.34500000000000003,0.54,0.09699999999999999
1.0,0.64,0.105,0.29,0.011000000000000001,3.5000000000000004,0.44,0.14,9.9142,0.317,0.55,0.107
1.0,0.65,0.39,0.35,0.016,4.9,0.1,0.164,9.951600000000001,0.335,0.51,0.09699999999999999
1.0,0.73,0.205,0.31,0.017,6.0,0.34,0.11,9.963,0.372,0.69,0.105
1.0,0.6,0.24,0.34,0.01,3.6000000000000005,0.52,0.184,9.9097,0.344,0.44,0.11449999999999999
1.0,0.7,0.29,0.49,0.038,4.7,0.37,0.136,9.938,0.29500000000000004,0.4,0.094
1.0,0.8,0.22,0.42,0.146,4.3999999999999995,0.45,0.163,10.003,0.321,0.69,0.086
1.0,0.8300000000000001,0.16,0.48,0.017,5.7,0.31,0.098,9.943,0.315,0.41,0.10300000000000001
1.0,0.71,0.28,0.44,0.018000000000000002,3.2,0.32,0.107,9.907,0.325,0.48,0.122
1.0,0.75,0.29,0.67,0.081,3.7000000000000006,0.53,0.166,9.966000000000001,0.29,0.41,0.08900000000000001
1.0,0.6799999999999999,0.39,0.34,0.07400000000000001,2.0,0.38,0.133,9.9212,0.318,0.44,0.12
1.0,0.72,0.23,0.39,0.142,5.800000000000001,0.49,0.192,9.979,0.298,0.48,0.09
1.0,0.6799999999999999,0.27,0.3,0.13,4.7,0.69,0.16,9.9705,0.316,0.5,0.096
1.0,0.75,0.18,0.72,0.096,3.9,0.53,0.151,9.9802,0.303,0.46,0.08900000000000001
1.0,0.6900000000000001,0.28,0.3,0.016,4.7,0.46,0.132,9.918,0.335,0.38,0.111
1.0,0.6,0.21,0.24,0.121,5.0,0.55,0.164,9.97,0.33399999999999996,0.39,0.094
1.0,0.6900000000000001,0.19,0.49,0.066,3.6000000000000005,0.49,0.172,9.932,0.32,0.27,0.115
1.0,0.64,0.28,0.44,0.071,4.8,0.49,0.179,9.9528,0.315,0.48,0.092
1.0,0.74,0.21,0.27,0.073,3.1,0.41,0.144,9.932,0.315,0.38,0.11800000000000001
1.0,0.72,0.32,0.4,0.087,3.8,0.45,0.154,9.9568,0.32,0.47,0.10400000000000001
1.0,0.86,0.55,0.35,0.1555,5.7,0.355,0.3665,10.001,0.304,0.63,0.11
1.0,0.77,0.31,0.36,0.043,2.6,0.15,0.087,9.915199999999999,0.311,0.48,0.12
1.0,0.5599999999999999,0.19,0.46,0.011000000000000001,3.2,0.33,0.115,9.909,0.33599999999999997,0.5,0.10400000000000001
1.0,0.6900000000000001,0.15,0.28,0.044000000000000004,2.9000000000000004,0.14,0.107,9.9347,0.324,0.46,0.10400000000000001
1.0,0.6799999999999999,0.22,0.37,0.152,5.1,0.68,0.178,9.9935,0.33999999999999997,0.85,0.09300000000000001
1.0,0.61,0.27,0.43,0.075,4.9,0.65,0.243,9.957,0.312,0.47,0.09
1.0,0.58,0.61,0.01,0.084,4.1000000000000005,0.31,0.104,9.909,0.32599999999999996,0.72,0.1405
1.0,0.7,0.15,0.38,0.022000000000000002,4.7,0.33,0.096,9.928,0.313,0.39,0.10400000000000001
1.0,0.6799999999999999,0.21,0.55,0.146,5.3,0.34,0.159,9.9805,0.29300000000000004,0.44,0.092
1.0,0.61,0.24,0.26,0.017,3.3000000000000003,0.61,0.134,9.902999999999999,0.319,0.81,0.11900000000000001
1.0,0.6900000000000001,0.22,0.37,0.15,5.3,0.59,0.178,9.991999999999999,0.337,0.82,0.095
1.0,0.8,0.2,0.3,0.081,3.7000000000000006,0.42,0.13,9.937899999999999,0.31,0.67,0.11800000000000001
1.0,0.63,0.29,0.28,0.047,5.8999999999999995,0.28,0.081,9.9036,0.324,0.56,0.127
1.0,0.6,0.28,0.27,0.023,5.1,0.23,0.147,9.94,0.323,0.67,0.10300000000000001
1.0,0.6599999999999999,0.27,0.52,0.081,4.3999999999999995,0.53,0.202,9.9548,0.318,0.48,0.095
1.0,0.64,0.31,0.28,0.015,3.7000000000000006,0.12,0.119,9.919,0.33199999999999996,0.51,0.10400000000000001
1.0,0.6900000000000001,0.3,0.36,0.045,5.4,0.31,0.203,9.9513,0.33999999999999997,0.57,0.10400000000000001
1.0,0.75,0.28,0.33,0.077,4.8,0.42,0.18,9.974,0.337,0.59,0.10099999999999999
1.0,0.64,0.31,0.4,0.064,3.9,0.39,0.191,9.9513,0.314,0.52,0.098
1.0,0.8,0.3,0.36,0.11,3.4000000000000004,0.08,0.07,9.9354,0.305,0.41,0.122
1.0,0.7,0.16,0.32,0.011000000000000001,3.2,0.29,0.08,9.8972,0.323,0.36,0.121
1.0,0.72,0.2,0.31,0.1,5.4,0.49,0.165,9.97,0.33999999999999997,0.42,0.099
1.0,0.72,0.44,0.28,0.034,4.8,0.22,0.112,9.9188,0.321,0.37,0.113
